"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img";"Маркировки на рулоне:"
"839-Т-6737";"Thibaut";"Seaside";"США";"Зелёные, Салатовые, Болотные";"Бумажные";;"0,68, Узкие";"8,23";"Полоска";"10094";"Рулон";"/upload/resize_cache/iblock/f99/480_480_240cd750bba9870f18aada2478b24840a/f99f523220dc5725e518b6f23a78d087.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"839-Т-6739";"Thibaut";"Seaside";"США";"Красные, Кремовые, Жемчужные";"Бумажные";;"0,68, Узкие";"8,23";"Растительность";"21056";"Рулон";"/upload/resize_cache/iblock/a5f/480_480_240cd750bba9870f18aada2478b24840a/a5f65890cc666ba6764ddff9f9e039f7.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"8712/6";"Sangiorgio";"Bellagio";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/c5c/480_480_240cd750bba9870f18aada2478b24840a/c5cb49ad61b5368516394239c9426a5d.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />"
"8Q";"Arlin";"EVANESCENCE";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/7af/480_480_240cd750bba9870f18aada2478b24840a/7afa20c479311a677c7c1a0146f2beb2.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />"
"9 ARM-A";"Arlin";"Artemisia";"Италия";;"Текстильные";;;;;;"Рулон";"/upload/resize_cache/iblock/9b3/480_480_240cd750bba9870f18aada2478b24840a/9b335a8911f07f9e7b15de0da860d321.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"9 ARM-C";"Arlin";"Artemisia";"Италия";;"Текстильные";;;;;;"Рулон";"/upload/resize_cache/iblock/658/480_480_240cd750bba9870f18aada2478b24840a/65869c275d7833d76c1c48f79cc4c7ed.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"839-Т-6744";"Thibaut";"Seaside";"США";"Салатовые, Белые, Бордовые";"Бумажные";;"0,68, Узкие";"8,23";"Птицы, Растительность, Цветы";"13934";"Рулон";"/upload/resize_cache/iblock/4e3/480_480_240cd750bba9870f18aada2478b24840a/4e396834e964a3f2f2a562dfa811df80.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"839-Т-6745";"Thibaut";"Seaside";"США";"Вишнёвые, Алые, Фисташковые";"Бумажные";;"0,68, Узкие";"8,23";"Птицы, Растительность, Цветы";"7370";"Рулон";"/upload/resize_cache/iblock/49f/480_480_240cd750bba9870f18aada2478b24840a/49fe87906acf91c9630c937b8de17f90.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"839-T-6857";"Thibaut";"Texture Resource 3";"США";"Шоколадные, Кофейные, Венге";"Виниловые";"Бумага";"0,68, Узкие";"8,23";"Полоска";"390";"Рулон";"/upload/resize_cache/iblock/08f/480_480_240cd750bba9870f18aada2478b24840a/08f094e4620aab061c44d51fa24260ee.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-oboi.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329673"" aria-describedby=""tooltip-329673"" title=""Нанесение клея на обои
"" data-title=""Нанесение клея на обои
"" />
<img src=""/images/icons/udalenie-v-dva-priema.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329676"" aria-describedby=""tooltip-329676"" title=""Удаление в два прие?ма
"" data-title=""Удаление в два прие?ма
"" />"
"9 ARM-E";"Arlin";"Artemisia";"Италия";;"Текстильные";;;;;;"Рулон";"/upload/resize_cache/iblock/f2d/480_480_240cd750bba9870f18aada2478b24840a/f2d2e3924b026e57453ed8118b277de9.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"95628-3";"Architects Paper";"Tessuto";"Германия";"Бронзовые, Кофейные, Венге";"Текстильные";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Узор";"6000";"Рулон";"/upload/resize_cache/iblock/4e6/480_479_240cd750bba9870f18aada2478b24840a/4e6d39b88d2e5d5c6ee3738a3a30a96a.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"AB1863";"York Ashford House";"Black & White";"США";"Серые, Серебристые";"Бумажные";;"0,68, Узкие";"8,23";"Лилии, Орнамент, Узор";"23140";"Рулон";"/upload/resize_cache/iblock/8f4/480_480_240cd750bba9870f18aada2478b24840a/8f48c6307c6539bc6767d134df163f8f.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"9 MXG";"ProSpero";"Fine Mixage";"Италия";"Белые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"8148";"Пог.м.";"/upload/resize_cache/iblock/cdc/480_480_240cd750bba9870f18aada2478b24840a/cdca9fe643e4afe8ce696320aa19849a.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"AB1941";"York Ashford House";"Black & White";"США";"Серые, Серебристые";"Бумажные";;"0,68, Узкие";"8,23";"Восточный орнамент";"6440";"Рулон";"/upload/resize_cache/iblock/1e8/480_480_240cd750bba9870f18aada2478b24840a/1e841f746cddb31dcb5557a895562a87.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
